1  12881.4	2.419002e-01	-1.997955e+01	2.929896e+00	2.227432e+00	6.006851e+01	-1.902000e+01	6.943823e-01	6.361742e-02	
5  11847.6	3.082314e-01	-1.994653e+01	3.021711e+00	2.227817e+00	6.006804e+01	-1.902000e+01	6.280393e-01	6.362908e-02	
3  11152.7	3.673985e-01	-1.990636e+01	3.137439e+00	2.202025e+00	6.001789e+01	-1.902000e+01	5.694818e-01	6.301931e-02	
1  10475.7	4.232369e-01	-1.960398e+01	3.015727e+00	2.173512e+00	6.011603e+01	-1.902000e+01	5.146380e-01	6.202506e-02	
2  10449.1	4.177271e-01	-1.966391e+01	3.077855e+00	2.181967e+00	6.017616e+01	-1.902000e+01	5.200382e-01	6.213484e-02	
1  9959.47	4.813647e-01	-1.960439e+01	3.054034e+00	2.182077e+00	6.017766e+01	-1.902000e+01	4.564007e-01	6.213480e-02	
2  9472.78	5.385757e-01	-1.954586e+01	3.074153e+00	2.211282e+00	6.039171e+01	-1.902000e+01	3.988286e-01	6.249657e-02	
4  9329.29	5.580359e-01	-1.926510e+01	3.041097e+00	2.232272e+00	6.049166e+01	-1.902000e+01	3.790012e-01	6.286415e-02	
4  9187.34	5.861834e-01	-1.921474e+01	2.977045e+00	2.226443e+00	6.064907e+01	-1.902000e+01	3.513380e-01	6.238032e-02	
2  9099.43	5.861834e-01	-1.921474e+01	2.977045e+00	2.226443e+00	6.064907e+01	-1.902308e+01	3.513380e-01	6.238032e-02	
1  9022.79	6.177033e-01	-1.933638e+01	3.133509e+00	2.232656e+00	6.081961e+01	-1.902308e+01	3.199994e-01	6.219952e-02	
10  9004.68	6.082056e-01	-1.950650e+01	3.194047e+00	2.244585e+00	6.079734e+01	-1.902308e+01	3.291289e-01	6.256773e-02	
3  8901.3	6.049434e-01	-1.941072e+01	3.184061e+00	2.263119e+00	6.090447e+01	-1.902308e+01	3.321113e-01	6.284782e-02	
3  8888.21	6.095730e-01	-1.935246e+01	3.205680e+00	2.259969e+00	6.093830e+01	-1.902308e+01	3.276363e-01	6.269335e-02	
3  8741.08	5.886430e-01	-1.929164e+01	3.148846e+00	2.272337e+00	6.105413e+01	-1.902308e+01	3.484721e-01	6.278787e-02	
2  8656.04	5.099552e-01	-1.929730e+01	3.021965e+00	2.303314e+00	6.121340e+01	-1.902308e+01	4.266596e-01	6.328877e-02	
2  8558.09	5.099552e-01	-1.929730e+01	3.021965e+00	2.303314e+00	6.121340e+01	-1.902650e+01	4.266596e-01	6.328877e-02	
2  8402.37	5.525163e-01	-1.926975e+01	3.196836e+00	2.292446e+00	6.131055e+01	-1.902650e+01	3.845880e-01	6.279958e-02	
4  8344.23	5.244335e-01	-1.918969e+01	3.272370e+00	2.291565e+00	6.140895e+01	-1.902650e+01	4.128952e-01	6.257541e-02	
1  8209.66	5.672810e-01	-1.914250e+01	3.208423e+00	2.273698e+00	6.155337e+01	-1.902650e+01	3.708126e-01	6.181103e-02	
4  8206.46	4.898743e-01	-1.891984e+01	3.187313e+00	2.251013e+00	6.166571e+01	-1.902650e+01	4.490408e-01	6.098984e-02	
1  8203.91	4.838670e-01	-1.886502e+01	3.253068e+00	2.255897e+00	6.169109e+01	-1.902650e+01	4.549700e-01	6.106808e-02	
1  8089.27	5.498435e-01	-1.897565e+01	3.279605e+00	2.248958e+00	6.169227e+01	-1.902650e+01	3.891781e-01	6.088342e-02	
